id,lat,long,name,address,category,zip,phone,closed
the-vape-warehouse-2-redlands,34.0686899,-117.20619,The Vape Warehouse 2,1235 Indiana Ct Ste 109 Redlands CA 92374,vapeshops,92220,+19093350520,False
smoke-n-cell-moreno-valley,33.9395494,-117.2606254,Smoke N Cell,23031 Sunnymead Blvd Ste C Moreno Valley CA 92553,tobaccoshops vapeshops,92220,+19519244651,False
supreme-vapors-moreno-valley-4,33.94444,-117.22536,Supreme Vapors,12190 Perris Blvd Ste J Moreno Valley CA 92557,vapeshops tobaccoshops headshops,92220,+19512425131,False
smoke-outlet-hemet,33.7476253816,-116.93497628,Smoke Outlet,41621 East Florida Ave Hemet CA 92544,vapeshops,92220,+19517661500,False
the-barrel-lounge-vape-room-moreno-valley,33.9386472612,-117.245404422,The Barrel Lounge Vape Room,23901 Sunnymead Blvd Ste B Moreno Valley CA 92553,vapeshops lounges,92220,+19513639444,False
hookah-zone-san-jacinto,33.78164,-116.97238,Hookah Zone,500 S State St San Jacinto CA 92583,hookah_bars tobaccoshops vapeshops,92220,+19514876523,False
drag-n-drag-smoke-shop-yucaipa,34.0049490376,-117.062600564,Drag N Drag Smoke Shop,13683 Calimesa Blvd Yucaipa CA 92399,vapeshops,92220,+19097957799,False
tobacco-leaf-moreno-valley,33.8910627115,-117.207772359,Tobacco Leaf,25920 Iris Ave Ste 12A Moreno Valley CA 92551,tobaccoshops headshops vapeshops,92220,+19516019999,False
highland-smoke-shop-highland,34.12177,-117.1952951,Highland Smoke Shop,7291 Boulder Ave Highland CA 92346,tobaccoshops vapeshops,92220,+19098631998,False
smoke-free-vapes-riverside-2,33.7735144,-117.22956,Smoke Free Vapes,1299 Galleria At Tyler Riverside CA 92503,vapeshops,92220,,False
bear-smokeshop-and-vape-big-bear-city,34.2611646652,-116.847615391,Bear Smokeshop & Vape,207 W Big Bear Blvd Big Bear City CA 92314,vapeshops,92220,+19095476720,False
magic-dragon-san-bernardino,34.11696,-117.27723,Magic Dragon,999 N Waterman Ave San Bernardino CA 92410,vapeshops headshops,92220,,False
dark-vapes-perris,33.7865601,-117.2261505,Dark Vapes,1299 Galleria At Tyler St Perris CA 92570,vapeshops,92220,+19512199222,False
ie-smoke-and-vape-highland-2,34.1212894,-117.2262077,IE Smoke & Vape,26498 Baseline St Ste D Highland CA 92346,tobaccoshops vapeshops headshops,92220,+19517321142,False
smoke-depot-desert-hot-springs,33.9455014,-116.5011851,Smoke Depot,14232 Palm Dr Desert Hot Springs CA 92240,tobaccoshops vapeshops,92220,+17602511088,False
mountain-mist-vapors-crestline-3,34.2437436,-117.2786805,Mountain Mist Vapors,24048 Lake Dr Crestline CA 92325,vapeshops,92220,+19095035948,False
misty-mug-yucaipa,34.03346,-117.09722,Misty Mug,32387 Yucaipa Blvd Ste B Yucaipa CA 92399,vapeshops,92220,+19093154325,False
badazz-cigar-and-hookah-lounge-yuma-3,32.69764,-114.61562,Badazz Cigar  & Hookah Lounge,1651 S Arizona Ave Yuma AZ 85364,tobaccoshops vapeshops cigarbars,92222,+19282763500,False
cloud-chaser-vaping-yuma,32.6710036,-114.6243618,Cloud Chaser Vaping,3105 S 4th Ave Yuma AZ 85364,vapeshops,92222,+19285807380,False
de-vapors-vape-shop-yuma-2,32.6830558777,-114.625495911,De vapors Vape Shop,2450 S 4th Ave Ste 117 Yuma AZ 85364,vapeshops,92222,+19282763535,False
evolve-premium-vape-shop-yuma-2,32.7231431007,-114.617854133,Evolve Premium Vape Shop,261 S Main St Ste 7 Yuma AZ 85364,vapeshops,92222,+19287825766,False
debbies-freedom-tobacco-yuma,32.6682433,-114.4943174,Debbie's Freedom Tobacco,3325 S Ave 8 E Ste 7 Yuma AZ 85365,tobaccoshops vapeshops,92222,+19287267777,False
md-cigars-yuma-7,32.6605393,-114.4440906,MD Cigars,11665 S Fortuna Rd Yuma AZ 85367,tobaccoshops headshops vapeshops,92222,+19283058891,False
van-buren-vape-riverside,33.8858317584,-117.349279001,Van Buren Vape,17966 Van Buren Blvd Riverside CA 92508,vapeshops tobaccoshops,92223,+19512864195,False
the-vape-shoppe-parker-parker-2,34.152059108,-114.290211573,The Vape Shoppe Parker,820 S California Ave Ste 102 Parker AZ 85344,vapeshops,92225,+19285751501,False
next-level-vaping-yucca-valley-2,34.1211910225,-116.432179101,Next Level Vaping,56460 29 Palms Hwy Yucca Valley CA 92284,vapeshops,92230,+17608201267,False
cc-smoke-shop-cathedral-city,33.8463357023,-116.475356759,CC Smoke Shop,27800 Landau Blvd Unit B105 Cathedral City CA 92234,tobaccoshops vapeshops,92234,+17607782781,False
next-level-vaping-no-2-twentynine-palms-3,34.1402435303,-116.054351807,Next Level Vaping No.2,5653 Plaza Rd Twentynine Palms CA 92277,vapeshops,92239,+17609109067,False
alien-vapory-twentynine-palms,34.16516,-116.05524,Alien Vapory,4890 Adobe Rd Twentynine Palms CA 92277,vapeshops,92239,+17602039195,False
vape-city-twentynine-palms,34.1496558742,-116.054005237,Vape City,5729 Adobe Rd Twentynine Palms CA 92277,vapeshops,92239,+17609109038,False
vape-city-yucca-valley-4,34.1202428447,-116.422475943,Vape City,56925 Yucca Trl Ste B Yucca Valley CA 92284,vapeshops,92240,+17603654700,False
golden-pipe-smoke-shop-yucca-valley,34.11891,-116.44942,Golden Pipe Smoke Shop,55690 29 Palms Hwy Yucca Valley CA 92284,tobaccoshops vapeshops,92240,+17608201833,False
five-diamond-vapor-lake-havasu-city,34.47522,-114.32649,Five Diamond Vapor,2125 McCulloch Blvd N Ste C Lake Havasu City AZ 86403,vapeshops,92242,+19284535542,False
rivermist-vapor-lake-havasu-city-2,34.4694786,-114.3433609,RiverMist Vapor,141 Swanson Ave Lake Havasu City AZ 86403,vapeshops,92242,+19283022698,False
the-vape-shoppe-lake-havasu-city,34.475585,-114.348571,The Vape Shoppe,137 Paseo Del Sol Ste101 Lake Havasu City AZ 86403,vapeshops,92242,+19285664762,False
vapor-depot-lake-havasu-city,34.4760220245,-114.329109974,Vapor Depot,2105 Mcculloch Blvd N Ste 3 Lake Havasu City AZ 86403,vapeshops,92242,+19108276754,False
ohm-alliance-lake-havasu-city-2,34.48452,-114.35022,Ohm Alliance,420 El Camino Way Ste 102 Lake Havasu City AZ 86403,vapeshops,92242,+19285143779,False
neon-lounge-lake-havasu-city,34.4738960266,-114.325546265,Neon  Lounge,44 Mulberry Ave Lake Havasu City AZ 86403,hookah_bars lounges vapeshops,92242,+17143104129,False
vapor-maniacs-hesperia,34.4703845983,-117.26255849,Vapor Maniacs,12061 Jacaranda Ave Ste 3 Hesperia CA 92345,vapeshops,92256,+17608814006,False
smokin-out-vapor-apple-valley,34.537919,-117.252234,Smokin Out Vapor,18835 US Hwy Ste B Apple Valley CA 92307,vapeshops headshops,92256,+17609463221,False
vape-town-hesperia,34.4688641221,-117.343125428,Vape Town,12055 Mariposa Rd Unit G Hesperia CA 92345,vapeshops,92268,+17602441919,False
e-cig-stop-victorville,34.4726982,-117.3406296,E-Cig Stop,14845 Monarch Blvd Ste S Victorville CA 92395,vapeshops,92268,+17602614970,False
apple-valley-vapor-apple-valley,34.539669,-117.2713928,Apple valley vapor,17993 US Hwy 18 Ste 3 Apple Valley CA 92307,vapeshops,92268,+17605031256,False
xhale-smoke-shop-apple-valley,34.5409714,-117.267916,Xhale Smoke Shop,18154 Hwy 18 Apple Valley CA 92307,tobaccoshops vapeshops,92268,+17609462300,False
hotbox-vape-victorville,34.50639,-117.33077,Hotbox Vape,14084 Amargosa Rd Ste 220 Victorville CA 92392,vapeshops,92301,+17602412594,False
frankies-smoke-shop-victorville-2,34.5329282012,-117.315284528,Frankies Smoke Shop,15517 Village Dr Ste 107 Victorville CA 92394,vapeshops tobaccoshops accessories,92301,+14423279051,False
760-vapor-hesperia-2,34.4233628,-117.3167794,760 Vapor,15885 Main St Ste 200 Hesperia CA 92345,vapeshops,92301,+17609491999,False
best-deal-tobacco-and-vape-hesperia,34.42386,-117.3153,Best Deal Tobacco & Vape,15928 Main St Ste 300 Hesperia CA 92345,vapeshops tobaccoshops headshops,92301,+17609490002,False
cloud-district-vape-shop-victorville,34.5006256104,-117.329727173,Cloud District Vape Shop,15315 Tamarack Dr Ste 2 Victorville CA 92392,vapeshops,92301,+14422292130,False
bear-valley-smoke-shop-hesperia,34.4700012207,-117.339248657,Bear Valley Smoke Shop,14875 Bear Valley Rd Ste C Hesperia CA 92345,tobaccoshops vapeshops hookah_bars,92301,+17609953345,False
vape-out-apple-valley,34.47091,-117.20439,Vape-Out,21065 Bear Valley Rd Ste 3 Apple Valley CA 92308,vapeshops,92301,+17602474434,False
og-vape-shop-apple-valley,34.4991571474,-117.190517819,OG Vape Shop,21699 Yucca Loma Rd Apple Valley CA 92307,vapeshops,92301,+17602407272,False
sky-smoke-shop-hesperia,34.470292441,-117.289306023,Sky Smoke Shop,17153 Bear Valley Rd Hesperia CA 92345,vapeshops headshops,92301,+17609983033,False
best-price-smoke-shop-hesperia,34.4193317,-117.2864384,Best Price Smoke Shop,17252 Main St Hesperia CA 92345,vapeshops headshops,92301,+17609563075,False
m-and-j-smoke-shop-and-vapor-redlands,34.0473996,-117.2083848,M&J Smoke Shop and Vapor,1566 Barton Rd Redlands CA 92373,vapeshops,92305,+19097987810,False
smoked-out-smoke-shop-and-vape-barstow,None,None,Smoked Out - Smoke Shop & Vape,215 East Main St Barstow CA 92311,vapeshops tobaccoshops,92307,+17606788749,False
vape-naked-barstow,34.8884721444,-116.996827263,Vape Naked,1869 E Main St Barstow CA 92311,vapeshops,92307,+17608184013,False
the-vape-bar-barstow,34.88477,-117.01273,The Vape Bar,967 Armory Rd Barstow CA 92311,vapeshops,92307,+17609792394,False
tobaccgo-riverside,33.9534554938,-117.395598501,TobaccGo,Riverside CA,vapeshops tobaccoshops,92313,+19513740937,False
hot-box-smoke-shop-riverside,33.98035,-117.37195,Hot Box Smoke Shop,3466 University Ave Riverside CA 92501,vapeshops headshops,92313,+19512592823,False
ns1-smoke-shop-and-vape-san-bernardino,34.1033020978,-117.278567255,Ns1 Smoke Shop And Vape,245 N Waterman Ave San Bernardino CA 92408,tobaccoshops vapeshops,92313,+19098858838,False
vapestache-riverside,33.993063122,-117.399628758,VapeStache,5306 Mission Blvd Riverside CA 92509,vapeshops,92313,+19514003465,False
cig-zone-san-bernardino,34.1649518162,-117.285809219,Cig zone,136 W 40th St San Bernardino CA 92407,vapeshops tobaccoshops,92315,+19098811505,False
mykb-smokeshop-riverside,33.8966408,-117.4909286,MYKB Smokeshop,3847 Pierce St Ste M Riverside CA 92503,tobaccoshops vapeshops,92331,+19513522797,False
vape-pros-vapor-lounge-laughlin-3,35.1624767,-114.5758899,Vape Pros Vapor Lounge,1955 S Casino Dr Ste 242 Laughlin NV 89029,vapeshops,92332,+17022999900,False
vape-stop-bullhead-city-2,35.1463322,-114.5684447,Vape Stop,1118 Arizona 95 Ste 118 Bullhead City AZ 86429,vapeshops,92332,+19285500659,False
colorado-river-vapor-fort-mohave,35.0289468,-114.5972517,Colorado River Vapor,4400 S Hwy 95 Ste C Fort Mohave AZ 86426,vapeshops,92332,+19287633536,False
snake-eyes-tattoo-and-apparel-e-liq-and-vape-bullhead-city,35.1471855787,-114.568268135,Snake Eyes Tattoo & Apparel E-liq and Vape,1104 Hwy 95 Bullhead City AZ 86429,vapeshops tattoo piercing,92332,+19282195916,False
vape-n-stuff-depot-fort-mohave,34.99357,-114.5968,Vape -N- Stuff Depot,5630 S Highway 95 Unit 8 Fort Mohave AZ 86426,vapeshops tobaccoshops,92332,+19287882636,False
bullhead-vape-shop-bullhead-city,35.11918,-114.59593,Bullhead Vape Shop,1931 Hwy 95 Ste A Bullhead City AZ 86442,vapeshops,92332,+19287587470,False
one-stop-vape-smoke-shack-fort-mohave,35.0257988,-114.5973434,One Stop Vape Smoke Shack,4508 S Hwy 95 Ste D Fort Mohave AZ 86426,vapeshops,92332,,False
smoke-shop-riverside,33.9459351,-117.4163172,Smoke Shop,5220 Arlington Ave Riverside CA 92504,tobaccoshops headshops vapeshops,92334,+19513596112,False
ridgecrest-vapors-ridgecrest,35.6486774236,-117.66988948,Ridgecrest Vapors,1545 N China Lk Blvd Ridgecrest CA 93555,vapeshops,92347,+17604461053,False
house-of-smokes-and-gifts-las-vegas,36.010784,-115.135068,House of Smokes & Gifts,9890 S Maryland Pkwy Ste 15 Las Vegas NV 89123,tobaccoshops vapeshops,92364,+17028960340,False
zen-vapors-las-vegas,35.9994857,-115.2075778,Zen Vapors,10430 S Decatur Blvd Ste 106 Las Vegas NV 89141,vapeshops headshops,92364,+17022633885,False
first-time-vape-las-vegas,36.0125699,-115.15634,First Time Vape,351 E Silverado Ranch Blvd Ste 110 Las Vegas NV 89183,vapeshops,92364,+17024835554,False
one-2-vapor-las-vegas,36.0280405444,-115.117676704,One 2 Vapor,8868 S Eastern Ave Ste 107 Las Vegas NV 89123,vapeshops,92364,+17024761488,False
gibson-smoke-and-gifts-henderson,36.03009,-115.03063,Gibson Smoke & Gifts,55 S Gibson Rd Ste 105 Henderson NV 89012,tobaccoshops vapeshops headshops,92364,+17025687101,False
vape2o-henderson,35.9910630469,-115.102438653,Vape2o,11041 S Eastern Ave Ste 104 Henderson NV 89052,vapeshops,92364,+17026858273,False
vapor-cave-henderson,36.0057043,-115.118449,Vapor Cave,2960 St Rose Pkwy Ste 130 Henderson NV 89052,vapeshops,92364,+17028264226,False
sin-city-vapor-3-henderson,36.025403,-115.046688,Sin City Vapor 3,90 S Stephanie St Ste 160 Henderson NV 89012,vapeshops,92364,+17022347158,False
sin-city-vapor-vi-henderson,36.033294,-115.099549,Sin City Vapor VI,80 N Pecos Rd Ste J Henderson NV 89074,vapeshops,92364,+17029344713,False
henderson-vapor-henderson,36.0337114,-114.9834877,Henderson Vapor,117 S Water St Henderson NV 89015,vapeshops,92364,+17024761638,False
ez-smokez-smoke-shop-las-vegas-3,36.02719,-115.13577,EZ Smokez Smoke Shop,8930 S Maryland Pkwy Ste 400 Las Vegas NV 89123,tobaccoshops vapeshops headshops,92364,+17028264744,False
elephant-vapor-4-las-vegas-4,36.0279501631,-115.119365851,Elephant Vapor 4,8889 S Eastern Ave Ste 120 Las Vegas NV 89123,vapeshops,92364,+17022722799,False
vapor-and-e-juices-smoke-shop-las-vegas,35.99918,-115.20431,Vapor & E-Juices Smoke Shop,4690 West Cactus Ave Ste 110 B Las Vegas NV 89141,vapeshops,92364,,False
hello-neighbor-smoke-shop-las-vegas,36.0149693,-115.1715427,Hello Neighbor Smoke Shop,9620 Las Vegas Blvd S Unit E15 Las Vegas NV 89123,tobaccoshops vapeshops headshops,92364,+17024899309,False
a1-vapor-and-gifts-henderson-2,36.0257416,-115.0636673,A1 Vapor & Gifts,55 S Valle Verde Dr Ste 205 Henderson NV 89012,vapeshops tobaccoshops,92364,+17029018388,False
cigar-shop-las-vegas-2,36.0338241,-115.2056937,Cigar Shop,4770 Blue Diamond Rd Ste 130 Las Vegas NV 89139,tobaccoshops headshops vapeshops,92364,+17022696172,False
davinci-vaporizer-las-vegas,36.0169147,-115.118675,DaVinci Vaporizer,6770 Paradise Rd Las Vegas NV 89119,vapeshops,92364,+18003367224,False
star-smoke-and-gifts-henderson,36.0275,-115.0845,Star Smoke And Gifts,1000 N Green Valley Pkwy Ste 240 Henderson NV 89074,tobaccoshops vapeshops giftshops,92364,+17025869841,False
smoke-vapor-cbd-kratom-shop-henderson-2,36.0052358184,-115.083345585,Smoke Vapor CBD Kratom Shop,615 S Green Valley Pkwy Ste 150 Henderson NV 89052,vapeshops tobaccoshops headshops,92364,+17029980209,False
truvape-las-vegas,36.126289,-115.1942761,TruVape,4059 Spring Mountain Rd Las Vegas NV 89102,vapeshops,92366,+17024633377,False
vape-street-las-vegas-las-vegas-2,36.11682258,-115.206340329,Vape Street Las Vegas,4850 W Flamingo Rd Ste 28 Las Vegas NV 89103,tobaccoshops vapeshops,92366,+17027248244,False
puff-vapors-las-vegas,36.0457049391,-115.244191492,Puff Vapors,7835 S Rainbow Blvd Ste 13 Las Vegas NV 89139,vapeshops,92366,+17026147833,False
smokes-mart-las-vegas-2,36.114629,-115.29526,Smokes Mart,9355 W Flamingo Rd Ste 1 Las Vegas NV 89147,tobaccoshops vapeshops headshops,92366,+17028183297,False
break-time-vape-las-vegas-3,36.12535,-115.20566,Break Time Vape,4725 Spring Mountain Rd Ste I Spring Oaks Plaza Shopping Ctr Las Vegas NV 89102,vapeshops,92366,+17027768686,False
i-heart-vape-las-vegas-2,36.0969383,-115.1816964,I Heart Vape,5115 Dean Martin Dr Ste 907 Las Vegas NV 89118,vapeshops,92366,+17024876637,False
elephant-vapor-las-vegas,36.0707285659,-115.0881519,Elephant Vapor,3981 E Sunset Rd Ste A Las Vegas NV 89120,vapeshops,92366,+17022221626,False
scarlett-vapors-and-smoke-shop-las-vegas,36.05725,-115.12892,Scarlett Vapors & Smoke Shop,1725 E Warm Springs Rd Ste 12 Las Vegas NV 89119,tobaccoshops vapeshops headshops,92366,+17027500553,False
the-vapery-las-vegas,36.0416833638,-115.241636853,The Vapery,8060 S Rainbow Blvd Ste 105 Las Vegas NV 89139,vapeshops,92366,+17024855888,False
vape-avenue-vegas-las-vegas,36.09878,-115.22399,Vape Avenue Vegas,5965 W Tropicana Ave Ste A Las Vegas NV 89103,vapeshops,92366,+17028890262,False
blue-diamond-vapors-las-vegas,36.0542144775,-115.242202759,Blue Diamond Vapors,7380 S Rainbow Blvd Ste 100 Las Vegas NV 89139,vapeshops,92366,+17029980625,False
liquid-vape-house-las-vegas-3,36.09949,-115.10036,Liquid Vape House,3421 E Tropicana Ste G Las Vegas NV 89121,vapeshops,92366,+17023313030,False
vapor-rage-henderson,36.0638924,-115.0341027,Vapor Rage,1008 W Sunset Rd Ste 1008 Henderson NV 89014,vapeshops,92366,+17025476737,False
vapeverine-las-vegas,36.120287,-115.191302,Vapeverine,3867 S Valley View Blvd Ste 3 Las Vegas NV 89103,vapeshops,92366,+17029062828,False
break-time-vape-las-vegas-5,36.062786,-115.241792,Break Time Vape,6910 S Rainbow Blvd Ste 106 Las Vegas NV 89118,vapeshops,92366,+17028881119,False
vapors-union-las-vegas,36.0893902,-115.2430349,Vapors Union,5479 S Rainbow Blvd Ste A3 Las Vegas NV 89118,vapeshops,92366,+17028163755,False
ez-smokez-2-las-vegas-2,36.1042315,-115.1372273,EZ Smokez 2,4741 S Maryland Pkwy Las Vegas NV 89119,tobaccoshops vapeshops headshops,92366,+17028904839,False
elephant-vapor-2-las-vegas-3,36.1067927,-115.1364724,Elephant Vapor 2,4550 S Maryland Prkwy Ste 11 Las Vegas NV 89119,vapeshops,92366,+17025277400,False
sams-vapes-smokes-and-cigars-las-vegas,36.0831871033,-115.207481384,Sam's Vapes Smokes & Cigars,5870 S Decatur Blvd Ste 8 Las Vegas NV 89118,tobaccoshops vapeshops,92366,+17029018174,False
vapor-bombz-vegas-las-vegas,36.1155281067,-115.133598328,Vapor Bombz Vegas,1370 E Flamingo Rd Ste K Las Vegas NV 89119,vapeshops,92366,+17026838273,False
vape-street-las-vegas-2-las-vegas-4,36.10516,-115.13619,Vape Street Las Vegas 2,4632 S Maryland Pkwy Ste 8 Las Vegas NV 89119,vapeshops,92366,+17028183844,False
vapor-kings-las-vegas-3,36.1119761,-115.1727964,Vapor Kings,3649 Las Vegas Blvd Unit 610 Las Vegas NV 89109,vapeshops,92366,+17024896125,False
pink-spot-vapors-las-vegas-7,36.0636284723,-115.250523051,Pink Spot Vapors,7290 Arroyo Crossing Pkwy Ste 100 Las Vegas NV 89113,vapeshops,92366,+17028023737,False
high-class-hookah-shop-2-las-vegas-3,36.086044,-115.307332,High Class Hookah Shop 2,5651 S Grand Canyon Ave Ste 120 Las Vegas NV 89148,vapeshops tobaccoshops hookah_bars,92366,+17023315959,False
blvd-vapor-las-vegas,36.0503,-115.1711,Blvd Vapor,7680 S Las Vegas Blvd Ste 208 Las Vegas NV 89123,vapeshops,92366,+17024639788,False
vapor-max-henderson,36.0430990076,-115.048004774,Vapor Max,213 N Stephanie St Unit G Henderson NV 89074,vapeshops,92366,+17029014800,False
carlitos-way-smoke-shop-las-vegas,36.0582466125,-115.243484497,Carlito's Way Smoke Shop,7155 S Rainbow Blvd Ste 115 Las Vegas NV 89118,tobaccoshops vapeshops,92366,+17023315300,False
lifestyle-vapor-henderson,36.0378342,-115.0295944,Lifestyle Vapor,149 N Gibson Ste C Henderson NV 89014,vapeshops,92366,+17024109100,False
smokn-hot-vapors-henderson-6,36.0421851523,-114.978303087,Smok'n Hot Vapors,278 E Lake Mead Pkwy Ste B Henderson NV 89015,vapeshops,92366,+17028343611,False
steam-spirit-vapor-henderson-3,36.0642814636,-115.019165039,Steam Spirit Vapor,600 West Sunset Rd Ste 102 Henderson NV 89011,vapeshops,92366,+17028303556,False
sin-city-vapor-las-vegas,36.0977824,-115.1198557,Sin City Vapor,5025 S Eastern Ave Ste 7 Las Vegas NV 89119,vapeshops,92366,+17023748786,False
cloud-wars-smoke-shop-las-vegas,36.1146788,-115.0917878,Cloud Wars Smoke Shop,4130 S Sandhill Rd Ste A9 Las Vegas NV 89121,tobaccoshops vapeshops headshops,92366,+17026380881,False
sin-city-vapor-iv-las-vegas,36.0999369,-115.2979265,Sin City Vapor IV,9435 W Tropicana Ave Ste 107 Las Vegas NV 89147,vapeshops,92366,+17022346757,False
phat-jacks-smoke-signals-las-vegas-2,36.0407477274,-115.135302407,Phat Jack's Smoke Signals,8200 S Maryland Pkwy Ste 110 Las Vegas NV 89123,headshops vapeshops,92366,+17024786777,False
hollywood-smokes-and-vapes-henderson-3,36.04125,-115.04914,Hollywood Smokes And Vapes,1445 American Pacific Dr Ste 100 Henderson NV 89074,vapeshops tobaccoshops,92366,+17026757500,False
vap-o-rise-las-vegas-2,36.1251172,-115.2979765,Vap O Rise,3545 S Fort Apache Rd Ste 105 Las Vegas NV 89147,vapeshops,92366,+17028322424,False
aa-hookah-pipe-and-vape-las-vegas,36.0574045332,-115.120536312,Aa Hookah Pipe & Vape,7291 S Eastern Ave Ste C Las Vegas NV 89119,headshops tobaccoshops vapeshops,92366,+17025705666,False
eightvape-las-vegas,36.1328390643,-115.186758041,EightVape,3110 Polaris Ave Ste 24 Las Vegas NV 89102,vapeshops,92366,+17024336487,False
truvape-las-vegas-4,36.101571,-115.298023,Truvape,4845 S Fort Apache Rd Ste D Las Vegas NV 89147,vapeshops,92366,+17024784659,False
endless-vapors-lancaster,34.65947526,-118.14675382,Endless Vapors,818 W Ave L Ste 103 Lancaster CA 93534,vapeshops,92372,+16619426199,False
pahrump-valley-vapor-pahrump,36.2171701572,-115.992666573,Pahrump Valley Vapor,171 S Frontage Rd Pahrump NV 89048,vapeshops headshops tobaccoshops,92384,+17755374138,False
all-things-vape-pahrump,36.21904,-115.98843,All Things Vape,1541 E Basin Pahrump NV 89060,vapeshops,92384,+17754196519,False
c-and-c-smoke-shop-corona,33.8769188,-117.5235672,C & C Smoke Shop,13637 Magnolia Ave Corona CA 92879,tobaccoshops headshops vapeshops,92503,+19517376932,False
tobacco-island-corona,33.84313,-117.53237,Tobacco Island,1561 E Ontario Ave Ste 103 Corona CA 92881,tobaccoshops vapeshops headshops,92503,+19512791215,False
the-smoke-shop-riverside-2,33.8827209,-117.3667221,The Smoke Shop,16960 Van Buren Blvd Ste B Riverside CA 92504,vapeshops tobaccoshops,92503,+19517892260,False
aura-smoke-shop-corona,33.7470009129,-117.452436425,Aura Smoke Shop,11882 De Palma Rd Ste 2D Corona CA 92883,vapeshops tobaccoshops headshops,92508,+19512770330,False
jb-smoke-shop-and-gift-perris,33.80927,-117.22531,JB Smoke Shop & Gift,2055 N Perris Blvd Perris CA 92571,tobaccoshops vapeshops,92508,+19519437600,False
bubbles-smoke-and-vape-lake-elsinore,33.68483,-117.36585,Bubbles Smoke and Vape,30850 Riverside Dr Ste A6 Lake Elsinore CA 92530,vapeshops tobaccoshops headshops,92530,+19515791016,False
speedys-smoke-shop-winchester,33.707565992,-117.08445847,Speedy's Smoke Shop,33040 Simpson Rd Ste 101 Winchester CA 92596,vapeshops,92536,,False
vape-and-co-irvine,33.7074788,-117.7795487,Vape & Co.,4200 Trabuco Rd Ste 105 Irvine CA 92620,vapeshops,92602,+19496538273,False
smokey-smoke-shop-tustin,33.74051,-117.81928,Smokey Smoke Shop,13762 Newport Ave Ste F Tustin CA 92780,tobaccoshops vapeshops,92602,+17145055454,False
vape-first-tustin-2,33.7454219941,-117.81944198,Vape First,438 E 1st St Tustin CA 92780,vapeshops,92602,+17148843852,False
myvapors-tustin-3,33.7061576843,-117.80657196,MyVapors,3059 Edinger Ave Tustin CA 92780,vapeshops,92602,+19494868507,False
tobacco-buzz-tustin,33.745298,-117.824008,Tobacco Buzz,100 W 1st St Tustin CA 92780,tobaccoshops vapeshops headshops,92602,+17145081677,False
epicure-cigars-tustin,33.7597191042,-117.827340849,Epicure Cigars,17480 17th St Ste 103 Tustin CA 92780,vapeshops,92602,+17147302281,False
vapor-craze-laguna-hills-3,33.6276197,-117.7247699,Vapor Craze,23016 Lake Forest Dr Ste E Laguna Hills CA 92653,vapeshops,92603,+19493054266,False
up-in-smoke-lake-forest,33.6215899,-117.701611,Up In Smoke,24602 Raymond Way Lake Forest CA 92630,tobaccoshops vapeshops headshops,92603,+19497707374,False
five-pawns-irvine,33.6916045232,-117.840780602,Five Pawns,17145 Von Karman Ave Ste 105 Irvine CA 92614,vapeshops,92603,+19494741150,False
clean-smoke-electronic-cigarettes-laguna-hills,33.6137826,-117.7077769,Clean Smoke Electronic Cigarettes,24012 Avenida De La Carlota Ste E Laguna Hills CA 92653,vapeshops,92603,+19496779931,False
e-cig-vault-aliso-viejo-3,33.5699,-117.707,E-Cig Vault,27058 La Paz Rd Aliso Viejo CA 92656,vapeshops,92603,+19492734447,False
vapor-shot-costa-mesa-5,33.657467,-117.901692,Vapor Shot,2428 Newport Blvd Ste 4 Costa Mesa CA 92627,vapeshops,92603,+19498735471,False
flawless-vape-shop-bristol-costa-mesa,33.68163,-117.88642,Flawless Vape Shop Bristol,3033 Bristol St Ste J Costa Mesa CA 92626,vapeshops,92603,+16572470815,False
ace-of-spades-smoke-shop-santa-ana,33.72683,-117.90437,Ace Of Spades Smoke Shop,2610 W Edinger Ave Ste C Santa Ana CA 92704,vapeshops tobaccoshops headshops,92603,+17148844056,False
e-vapor-zone-santa-ana,33.7002249,-117.887709,E-Vapor Zone,1441 W Macarthur Blvd Ste B Santa Ana CA 92704,vapeshops,92603,+17145131000,False
ricos-smoke-shop-santa-ana,33.7254944,-117.8566524,Rico's Smoke Shop,1630 S Standard Ave Santa Ana CA 92707,headshops tobaccoshops vapeshops,92603,+17145435470,False
magic-vapor-retail-wholesale-irvine,33.6917,-117.86027,Magic Vapor - Retail/Wholesale,17905 Sky Park Cir Ste M Irvine CA 92614,vapeshops tobaccoshops,92603,+19495245393,False
e-cig-gallery-laguna-hills,33.6024653932,-117.691577596,E-Cig Gallery,24781 Alicia Pkwy Ste D Laguna Hills CA 92653,vapeshops,92604,+19493801188,False
e-cig-hub-laguna-hills,33.5938009,-117.6985989,E-CIG HUB,25381 Alicia Pkwy Unit I Laguna Hills CA 92653,vapeshops,92604,+19494271362,False
the-pipe-king-orange,33.7774343044,-117.867178693,The Pipe King,655 S Main St Orange CA 92868,tobaccoshops headshops vapeshops,92604,+16572125630,False
break-time-vape-costa-mesa,33.6741151,-117.9202016,Break Time Vape,1500 Adams Ave Ste 106 Costa Mesa CA 92626,vapeshops,92604,+17144861207,False
vapor-labs-orange-2,33.8090351,-117.8389152,Vapor Labs,1424 E Katella Ave Orange CA 92867,vapeshops,92604,+17149979450,False
